DATE,TIME,PRICE,POSITIVE STOCK,NEGATIVE STOCK,TRADE SIDE 
2022-11-12,12:42:31,1881,16741,17931,SHORT
2022-11-12,12:42:32,1862,16742,17933,SHORT
2022-11-12,12:42:33,1864,16737,17941,SHORT
2022-11-12,12:42:34,1877,16734,17946,SHORT
2022-11-12,12:42:35,1889,16738,17950,SHORT
2022-11-12,12:42:36,1909,16742,17953,SHORT
2022-11-12,12:42:37,1898,16737,17948,SHORT
2022-11-12,12:42:38,1888,16731,17956,SHORT
2022-11-12,12:42:39,1899,16737,17958,SHORT
2022-11-12,12:42:40,1883,16738,17953,SHORT
2022-11-12,12:42:41,1880,16743,17952,SHORT
2022-11-12,12:42:42,1885,16737,17946,SHORT
2022-11-12,12:42:43,1871,16733,17947,SHORT
2022-11-12,12:42:44,1854,16736,17952,SHORT
2022-11-12,12:42:45,1843,16739,17956,SHORT
2022-11-12,12:42:46,1824,16742,17958,SHORT
2022-11-12,12:42:47,1826,16739,17964,SHORT
2022-11-12,12:42:48,1826,16735,17971,SHORT
2022-11-12,12:42:49,1837,16737,17971,SHORT
2022-11-12,12:42:50,1853,16741,17978,SHORT
2022-11-12,12:42:51,1842,16747,17972,SHORT
2022-11-12,12:42:52,1848,16753,17974,SHORT
2022-11-12,12:42:53,1868,16758,17977,SHORT
2022-11-12,12:42:54,1864,16760,17984,SHORT
2022-11-12,12:42:55,1864,16760,17981,SHORT
2022-11-12,12:42:56,1882,16759,17979,SHORT
2022-11-12,12:42:57,1889,16762,17985,SHORT
2022-11-12,12:42:58,1880,16760,17993,SHORT
2022-11-12,12:42:59,1870,16764,17992,SHORT
2022-11-12,12:43:00,1855,16767,17993,SHORT
2022-11-12,12:43:01,1865,16775,17991,SHORT
2022-11-12,12:43:02,1871,16781,17998,SHORT
2022-11-12,12:43:03,1880,16778,17995,SHORT
2022-11-12,12:43:04,1865,16785,17995,SHORT
2022-11-12,12:43:05,1877,16780,17993,SHORT
2022-11-12,12:43:06,1868,16779,18000,SHORT
2022-11-12,12:43:07,1874,16778,17995,SHORT
2022-11-12,12:43:08,1880,16786,18000,SHORT
2022-11-12,12:43:09,1878,16793,18006,SHORT
2022-11-12,12:43:10,1868,16788,18014,SHORT
2022-11-12,12:43:11,1851,16787,18011,SHORT
2022-11-12,12:43:12,1846,16790,18018,SHORT
2022-11-12,12:43:13,1834,16789,18013,SHORT
2022-11-12,12:43:15,1824,16791,18007,SHORT
2022-11-12,12:43:16,1821,16791,18013,SHORT
2022-11-12,12:43:17,1837,16790,18007,SHORT
2022-11-12,12:43:18,1825,16791,18013,SHORT
2022-11-12,12:43:19,1823,16787,18008,SHORT
2022-11-12,12:43:20,1827,16786,18016,SHORT
2022-11-12,12:43:21,1813,16784,18017,SHORT
2022-11-12,12:43:22,1813,16789,18024,SHORT
2022-11-12,12:43:23,1813,16785,18027,SHORT
2022-11-12,12:43:24,1804,16793,18026,SHORT
2022-11-12,12:43:25,1811,16792,18025,SHORT
2022-11-12,12:43:26,1829,16798,18027,SHORT
2022-11-12,12:43:27,1828,16792,18035,SHORT
2022-11-12,12:43:28,1814,16798,18036,SHORT
2022-11-12,12:43:29,1827,16793,18036,SHORT
2022-11-12,12:43:30,1832,16787,18032,SHORT
2022-11-12,12:43:31,1830,16792,18035,SHORT
2022-11-12,12:43:32,1837,16792,18041,SHORT
2022-11-12,12:43:33,1847,16786,18047,SHORT
2022-11-12,12:43:34,1867,16789,18050,SHORT
2022-11-12,12:43:35,1856,16788,18056,SHORT
2022-11-12,12:43:36,1859,16788,18054,SHORT
2022-11-12,12:43:37,1841,16788,18052,SHORT
2022-11-12,12:43:38,1823,16782,18053,SHORT
2022-11-12,12:43:39,1833,16780,18051,SHORT
2022-11-12,12:43:40,1821,16785,18049,SHORT
2022-11-12,12:43:41,1823,16785,18052,SHORT
2022-11-12,12:43:42,1821,16790,18058,SHORT
2022-11-12,12:43:43,1826,16792,18065,SHORT
2022-11-12,12:43:44,1833,16798,18065,SHORT
2022-11-12,12:43:45,1829,16806,18069,SHORT
2022-11-12,12:43:46,1839,16806,18074,SHORT
2022-11-12,12:43:47,1846,16803,18069,SHORT
2022-11-12,12:43:48,1840,16806,18071,SHORT
2022-11-12,12:43:49,1833,16808,18068,SHORT
2022-11-12,12:43:50,1836,16813,18073,SHORT
2022-11-12,12:43:51,1855,16807,18068,SHORT
2022-11-12,12:43:52,1841,16807,18070,SHORT
2022-11-12,12:43:53,1823,16807,18075,SHORT
2022-11-12,12:43:54,1834,16815,18075,SHORT
2022-11-12,12:43:55,1822,16812,18081,SHORT
2022-11-12,12:43:56,1811,16812,18088,SHORT
2022-11-12,12:43:57,1812,16810,18083,SHORT
2022-11-12,12:43:58,1804,16804,18089,SHORT
2022-11-12,12:43:59,1822,16800,18085,SHORT
2022-11-12,12:44:00,1823,16804,18092,SHORT
2022-11-12,12:44:01,1838,16805,18096,SHORT
2022-11-12,12:44:02,1830,16805,18095,SHORT
2022-11-12,12:44:03,1838,16805,18102,SHORT
2022-11-12,12:44:04,1851,16804,18108,SHORT
2022-11-12,12:44:05,1855,16800,18104,SHORT
2022-11-12,12:44:06,1846,16801,18103,SHORT
2022-11-12,12:44:07,1856,16798,18100,SHORT
2022-11-12,12:44:08,1853,16793,18104,SHORT
2022-11-12,12:44:09,1863,16793,18112,SHORT
2022-11-12,12:44:10,1867,16799,18111,SHORT
2022-11-12,12:44:11,1847,16799,18108,SHORT
2022-11-12,12:44:12,1831,16798,18115,SHORT
2022-11-12,12:44:13,1828,16797,18115,SHORT
2022-11-12,12:44:14,1814,16793,18117,SHORT
2022-11-12,12:44:15,1821,16794,18118,SHORT
2022-11-12,12:44:16,1828,16795,18125,SHORT
2022-11-12,12:44:17,1843,16796,18123,SHORT
2022-11-12,12:44:18,1832,16791,18124,SHORT
2022-11-12,12:44:20,1852,16791,18118,SHORT
2022-11-12,12:44:21,1855,16792,18113,SHORT
2022-11-12,12:44:22,1865,16798,18109,SHORT
2022-11-12,12:44:23,1863,16798,18117,SHORT
2022-11-12,12:44:24,1860,16803,18122,SHORT
2022-11-12,12:44:25,1875,16802,18119,SHORT
2022-11-12,12:44:26,1870,16799,18126,SHORT
2022-11-12,12:44:27,1854,16804,18131,SHORT
2022-11-12,12:44:28,1849,16806,18128,SHORT
2022-11-12,12:44:29,1836,16809,18125,SHORT
2022-11-12,12:44:30,1820,16803,18126,SHORT
2022-11-12,12:44:31,1833,16804,18120,SHORT
2022-11-12,12:44:32,1831,16802,18121,SHORT
2022-11-12,12:44:33,1816,16800,18123,SHORT
2022-11-12,12:44:34,1832,16804,18124,SHORT
2022-11-12,12:44:35,1851,16798,18127,SHORT
2022-11-12,12:44:36,1839,16801,18135,SHORT
2022-11-12,12:44:37,1837,16798,18135,SHORT
2022-11-12,12:44:38,1824,16795,18135,SHORT
2022-11-12,12:44:39,1831,16800,18141,SHORT
2022-11-12,12:44:40,1812,16796,18143,SHORT
2022-11-12,12:44:41,1804,16796,18148,SHORT
2022-11-12,12:44:42,1794,16794,18155,SHORT
2022-11-12,12:44:43,1788,16797,18159,SHORT
2022-11-12,12:44:44,1771,16795,18157,SHORT
2022-11-12,12:44:45,1773,16800,18156,SHORT
2022-11-12,12:44:46,1754,16797,18151,SHORT
2022-11-12,12:44:47,1774,16793,18150,SHORT
2022-11-12,12:44:48,1775,16797,18145,SHORT
2022-11-12,12:44:49,1765,16799,18139,SHORT
2022-11-12,12:44:50,1747,16802,18137,SHORT
2022-11-12,12:44:51,1737,16808,18145,SHORT
2022-11-12,12:44:52,1734,16811,18146,SHORT
2022-11-12,12:44:53,1716,16805,18153,SHORT
2022-11-12,12:44:54,1726,16807,18160,SHORT
2022-11-12,12:44:55,1706,16805,18156,SHORT
2022-11-12,12:44:56,1696,16804,18151,SHORT
2022-11-12,12:44:57,1709,16805,18152,SHORT
2022-11-12,12:44:58,1720,16802,18147,SHORT
2022-11-12,12:44:59,1710,16803,18154,SHORT
2022-11-12,12:45:00,1696,16810,18162,SHORT
2022-11-12,12:45:01,1700,16807,18168,SHORT
2022-11-12,12:45:02,1704,16801,18176,SHORT
2022-11-12,12:45:03,1696,16798,18173,SHORT
2022-11-12,12:45:04,1697,16806,18181,SHORT
2022-11-12,12:45:05,1680,16805,18189,SHORT
2022-11-12,12:45:06,1682,16808,18186,SHORT
2022-11-12,12:45:07,1701,16807,18189,SHORT
2022-11-12,12:45:08,1682,16811,18194,SHORT
2022-11-12,12:45:09,1691,16819,18197,SHORT
2022-11-12,12:45:10,1704,16820,18195,SHORT
2022-11-12,12:45:11,1711,16822,18194,SHORT
2022-11-12,12:45:13,1694,16824,18201,SHORT
2022-11-12,12:45:14,1703,16824,18197,SHORT
2022-11-12,12:45:15,1696,16828,18198,SHORT
2022-11-12,12:45:16,1699,16832,18197,SHORT
2022-11-12,12:45:17,1715,16837,18200,SHORT
2022-11-12,12:45:18,1697,16843,18199,SHORT
2022-11-12,12:45:19,1701,16838,18201,SHORT
2022-11-12,12:45:20,1702,16845,18205,SHORT
2022-11-12,12:45:21,1688,16852,18213,SHORT
2022-11-12,12:45:22,1707,16847,18211,SHORT
2022-11-12,12:45:23,1694,16851,18217,SHORT
2022-11-12,12:45:24,1676,16846,18219,SHORT
2022-11-12,12:45:25,1669,16851,18217,SHORT
2022-11-12,12:45:26,1685,16853,18221,SHORT
2022-11-12,12:45:27,1692,16849,18223,SHORT
2022-11-12,12:45:28,1676,16855,18224,SHORT
2022-11-12,12:45:29,1690,16863,18230,SHORT
2022-11-12,12:45:30,1710,16863,18227,SHORT
2022-11-12,12:45:31,1718,16869,18223,SHORT
2022-11-12,12:45:32,1733,16877,18217,SHORT
2022-11-12,12:45:33,1738,16875,18219,SHORT
2022-11-12,12:45:34,1738,16880,18216,SHORT
2022-11-12,12:45:35,1743,16886,18218,SHORT
2022-11-12,12:45:36,1723,16880,18219,SHORT
2022-11-12,12:45:37,1727,16879,18224,SHORT
2022-11-12,12:45:38,1714,16873,18232,SHORT
2022-11-12,12:45:39,1732,16868,18234,SHORT
2022-11-12,12:45:40,1718,16865,18231,SHORT
2022-11-12,12:45:41,1704,16863,18237,SHORT
2022-11-12,12:45:42,1706,16859,18238,SHORT
2022-11-12,12:45:43,1714,16862,18234,SHORT
2022-11-12,12:45:44,1733,16856,18232,SHORT
2022-11-12,12:45:45,1718,16853,18232,SHORT
2022-11-12,12:45:46,1715,16854,18231,SHORT
2022-11-12,12:45:47,1716,16853,18235,SHORT
2022-11-12,12:45:48,1731,16849,18243,SHORT
2022-11-12,12:45:49,1726,16851,18237,SHORT
2022-11-12,12:45:50,1717,16852,18238,SHORT
2022-11-12,12:45:51,1723,16859,18245,SHORT
2022-11-12,12:45:52,1727,16857,18245,SHORT
2022-11-12,12:45:53,1720,16857,18241,SHORT
2022-11-12,12:45:54,1712,16852,18238,SHORT
2022-11-12,12:45:55,1711,16860,18235,SHORT
2022-11-12,12:45:56,1724,16857,18239,SHORT
2022-11-12,12:45:57,1742,16865,18243,SHORT
2022-11-12,12:45:58,1735,16866,18241,SHORT
2022-11-12,12:45:59,1717,16861,18248,SHORT
2022-11-12,12:46:00,1703,16866,18248,SHORT
2022-11-12,12:46:01,1698,16870,18251,SHORT
2022-11-12,12:46:02,1697,16871,18254,SHORT
2022-11-12,12:46:03,1685,16866,18255,SHORT
2022-11-12,12:46:04,1673,16873,18263,SHORT
2022-11-12,12:46:05,1655,16881,18258,SHORT
2022-11-12,12:46:06,1663,16876,18262,SHORT
2022-11-12,12:46:07,1656,16881,18268,SHORT
2022-11-12,12:46:08,1652,16888,18273,SHORT
2022-11-12,12:46:09,1667,16883,18279,SHORT
2022-11-12,12:46:10,1649,16884,18281,SHORT
2022-11-12,12:46:11,1651,16888,18288,SHORT
2022-11-12,12:46:12,1654,16896,18293,SHORT
2022-11-12,12:46:13,1674,16894,18290,SHORT
2022-11-12,12:46:14,1687,16902,18289,SHORT
2022-11-12,12:46:15,1687,16910,18296,SHORT
2022-11-12,12:46:16,1687,16908,18292,SHORT
2022-11-12,12:46:17,1698,16914,18297,SHORT
2022-11-12,12:46:18,1693,16922,18305,SHORT
2022-11-12,12:46:19,1680,16919,18304,SHORT
2022-11-12,12:46:20,1681,16920,18307,SHORT
2022-11-12,12:46:22,1701,16917,18310,SHORT
2022-11-12,12:46:23,1719,16920,18307,SHORT
2022-11-12,12:46:24,1723,16915,18310,SHORT
2022-11-12,12:46:25,1739,16921,18311,SHORT
2022-11-12,12:46:26,1725,16916,18309,SHORT
2022-11-12,12:46:27,1707,16923,18306,SHORT
2022-11-12,12:46:28,1718,16923,18303,SHORT
2022-11-12,12:46:29,1719,16920,18311,SHORT
2022-11-12,12:46:30,1735,16916,18315,SHORT
2022-11-12,12:46:31,1744,16922,18320,SHORT
2022-11-12,12:46:32,1737,16924,18323,SHORT
2022-11-12,12:46:33,1717,16926,18324,SHORT
2022-11-12,12:46:34,1715,16927,18328,SHORT
2022-11-12,12:46:35,1701,16933,18324,SHORT
2022-11-12,12:46:36,1696,16934,18322,SHORT
2022-11-12,12:46:37,1704,16936,18319,SHORT
2022-11-12,12:46:38,1696,16931,18323,SHORT
2022-11-12,12:46:39,1681,16925,18328,SHORT
2022-11-12,12:46:40,1679,16928,18329,SHORT
2022-11-12,12:46:41,1681,16925,18328,SHORT
2022-11-12,12:46:42,1693,16922,18330,SHORT
2022-11-12,12:46:43,1709,16920,18335,SHORT
2022-11-12,12:46:44,1698,16919,18329,SHORT
2022-11-12,12:46:45,1709,16916,18326,SHORT
2022-11-12,12:46:46,1724,16924,18320,SHORT
2022-11-12,12:46:47,1744,16928,18315,SHORT
2022-11-12,12:46:48,1735,16933,18313,SHORT
2022-11-12,12:46:49,1729,16935,18310,SHORT
2022-11-12,12:46:50,1728,16941,18312,SHORT
2022-11-12,12:46:51,1718,16938,18318,SHORT
2022-11-12,12:46:52,1708,16945,18326,SHORT
2022-11-12,12:46:53,1721,16947,18322,SHORT
2022-11-12,12:46:54,1722,16946,18329,SHORT
2022-11-12,12:46:55,1711,16946,18324,SHORT
2022-11-12,12:46:56,1697,16945,18325,SHORT
2022-11-12,12:46:57,1691,16942,18319,SHORT
2022-11-12,12:46:58,1704,16948,18319,SHORT
2022-11-12,12:46:59,1710,16946,18325,SHORT
2022-11-12,12:47:00,1728,16947,18333,SHORT
2022-11-12,12:47:01,1736,16954,18327,SHORT
2022-11-12,12:47:02,1737,16957,18330,SHORT
2022-11-12,12:47:03,1727,16951,18338,SHORT
2022-11-12,12:47:04,1747,16946,18334,SHORT
2022-11-12,12:47:05,1730,16943,18342,SHORT
2022-11-12,12:47:06,1738,16939,18339,SHORT
2022-11-12,12:47:07,1731,16947,18340,SHORT
2022-11-12,12:47:08,1732,16952,18344,SHORT
2022-11-12,12:47:09,1728,16957,18348,SHORT
2022-11-12,12:47:10,1739,16961,18347,SHORT
2022-11-12,12:47:11,1732,16956,18353,SHORT
2022-11-12,12:47:12,1737,16955,18356,SHORT
2022-11-12,12:47:13,1747,16961,18360,SHORT
2022-11-12,12:47:15,1760,16967,18360,SHORT
2022-11-12,12:47:16,1751,16965,18354,SHORT
2022-11-12,12:47:17,1741,16965,18359,SHORT
2022-11-12,12:47:18,1761,16967,18363,SHORT
2022-11-12,12:47:19,1750,16972,18357,SHORT
2022-11-12,12:47:20,1730,16977,18353,SHORT
2022-11-12,12:47:21,1736,16974,18358,SHORT
2022-11-12,12:47:22,1741,16978,18353,SHORT
2022-11-12,12:47:23,1737,16976,18355,SHORT
2022-11-12,12:47:24,1744,16972,18357,SHORT
2022-11-12,12:47:25,1727,16968,18355,SHORT
2022-11-12,12:47:26,1731,16962,18354,SHORT
2022-11-12,12:47:27,1721,16965,18355,SHORT
2022-11-12,12:47:28,1701,16967,18359,SHORT
2022-11-12,12:47:29,1691,16971,18365,SHORT
2022-11-12,12:47:30,1673,16974,18366,SHORT
2022-11-12,12:47:31,1667,16979,18366,SHORT
2022-11-12,12:47:32,1658,16981,18371,SHORT
2022-11-12,12:47:33,1659,16978,18376,SHORT
2022-11-12,12:47:34,1670,16974,18370,SHORT
2022-11-12,12:47:35,1667,16977,18374,SHORT
2022-11-12,12:47:36,1656,16977,18379,SHORT
2022-11-12,12:47:37,1652,16971,18378,SHORT
2022-11-12,12:47:38,1651,16976,18383,SHORT
2022-11-12,12:47:39,1659,16980,18390,SHORT
2022-11-12,12:47:40,1669,16974,18397,SHORT
2022-11-12,12:47:41,1655,16977,18403,SHORT
2022-11-12,12:47:42,1675,16973,18402,SHORT
2022-11-12,12:47:43,1692,16979,18399,SHORT
2022-11-12,12:47:44,1672,16987,18399,SHORT
2022-11-12,12:47:45,1653,16983,18407,SHORT
2022-11-12,12:47:46,1645,16989,18407,SHORT
2022-11-12,12:47:47,1628,16989,18402,SHORT
2022-11-12,12:47:48,1616,16995,18407,SHORT
2022-11-12,12:47:49,1622,17001,18414,SHORT
2022-11-12,12:47:50,1629,17005,18415,SHORT
2022-11-12,12:47:51,1622,17009,18414,SHORT
2022-11-12,12:47:52,1636,17011,18408,SHORT
2022-11-12,12:47:53,1640,17006,18414,SHORT
2022-11-12,12:47:54,1631,17001,18418,SHORT
2022-11-12,12:47:55,1625,16997,18417,SHORT
2022-11-12,12:47:56,1606,17001,18417,SHORT
2022-11-12,12:47:57,1587,17007,18417,SHORT
2022-11-12,12:47:58,1607,17015,18415,SHORT
2022-11-12,12:47:59,1625,17014,18412,SHORT
2022-11-12,12:48:00,1633,17010,18414,SHORT
2022-11-12,12:48:01,1631,17012,18421,SHORT
2022-11-12,12:48:02,1630,17014,18428,SHORT
2022-11-12,12:48:03,1624,17017,18433,SHORT
2022-11-12,12:48:04,1614,17014,18433,SHORT
2022-11-12,12:48:05,1617,17022,18427,SHORT
2022-11-12,12:48:06,1623,17027,18421,SHORT
2022-11-12,12:48:07,1613,17026,18415,SHORT
2022-11-12,12:48:08,1607,17034,18418,SHORT
2022-11-12,12:48:09,1610,17042,18414,SHORT
2022-11-12,12:48:10,1625,17039,18417,SHORT
2022-11-12,12:48:11,1628,17044,18416,SHORT
2022-11-12,12:48:12,1617,17049,18418,SHORT
2022-11-12,12:48:13,1635,17053,18416,SHORT
2022-11-12,12:48:14,1620,17059,18418,SHORT
2022-11-12,12:48:15,1633,17054,18412,SHORT
2022-11-12,12:48:16,1635,17060,18409,SHORT
2022-11-12,12:48:18,1616,17058,18417,SHORT
2022-11-12,12:48:19,1633,17054,18416,SHORT
2022-11-12,12:48:20,1639,17048,18422,SHORT
2022-11-12,12:48:21,1657,17055,18422,SHORT
2022-11-12,12:48:22,1640,17060,18427,SHORT
2022-11-12,12:48:23,1645,17061,18435,SHORT
2022-11-12,12:48:24,1642,17056,18439,SHORT
2022-11-12,12:48:25,1661,17060,18433,SHORT
2022-11-12,12:48:26,1646,17057,18428,SHORT
2022-11-12,12:48:27,1647,17055,18434,SHORT
2022-11-12,12:48:28,1661,17049,18435,SHORT
2022-11-12,12:48:29,1656,17056,18438,SHORT
2022-11-12,12:48:30,1663,17064,18436,SHORT
2022-11-12,12:48:31,1658,17059,18444,SHORT
2022-11-12,12:48:32,1670,17062,18450,SHORT
2022-11-12,12:48:33,1666,17067,18457,SHORT
2022-11-12,12:48:34,1668,17069,18463,SHORT
2022-11-12,12:48:35,1675,17070,18459,SHORT
2022-11-12,12:48:36,1660,17073,18454,SHORT
2022-11-12,12:48:37,1645,17080,18448,SHORT
2022-11-12,12:48:38,1631,17074,18446,SHORT
2022-11-12,12:48:39,1650,17071,18441,SHORT
2022-11-12,12:48:40,1655,17072,18439,SHORT
2022-11-12,12:48:41,1662,17079,18446,SHORT
2022-11-12,12:48:42,1681,17081,18441,SHORT
2022-11-12,12:48:43,1699,17089,18439,SHORT
2022-11-12,12:48:44,1700,17083,18438,SHORT
2022-11-12,12:48:45,1696,17081,18432,SHORT
2022-11-12,12:48:46,1701,17088,18438,SHORT
2022-11-12,12:48:47,1688,17085,18439,SHORT
2022-11-12,12:48:48,1702,17088,18436,SHORT
2022-11-12,12:48:49,1717,17084,18430,SHORT
2022-11-12,12:48:50,1713,17090,18436,SHORT
2022-11-12,12:48:51,1708,17095,18431,SHORT
2022-11-12,12:48:52,1703,17089,18427,SHORT
2022-11-12,12:48:53,1713,17087,18432,SHORT
2022-11-12,12:48:54,1703,17082,18432,SHORT
2022-11-12,12:48:55,1697,17090,18432,SHORT
2022-11-12,12:48:56,1688,17086,18439,SHORT
2022-11-12,12:48:57,1678,17086,18433,SHORT
2022-11-12,12:48:58,1673,17082,18428,SHORT
2022-11-12,12:48:59,1667,17084,18435,SHORT
2022-11-12,12:49:00,1650,17089,18435,SHORT
2022-11-12,12:49:01,1646,17088,18438,SHORT
2022-11-12,12:49:02,1660,17095,18432,SHORT
2022-11-12,12:49:03,1669,17100,18429,SHORT
2022-11-12,12:49:04,1659,17101,18429,SHORT
2022-11-12,12:49:05,1659,17096,18436,SHORT
2022-11-12,12:49:06,1665,17097,18432,SHORT
2022-11-12,12:49:07,1683,17098,18435,SHORT
2022-11-12,12:49:08,1693,17100,18434,SHORT
2022-11-12,12:49:09,1675,17107,18431,SHORT
2022-11-12,12:49:10,1689,17112,18438,SHORT
2022-11-12,12:49:12,1702,17106,18436,SHORT
2022-11-12,12:49:13,1704,17110,18444,SHORT
2022-11-12,12:49:14,1715,17118,18449,SHORT
2022-11-12,12:49:15,1721,17117,18451,SHORT
2022-11-12,12:49:16,1726,17111,18454,SHORT
2022-11-12,12:49:17,1718,17113,18462,SHORT
2022-11-12,12:49:18,1718,17109,18458,SHORT
2022-11-12,12:49:19,1724,17111,18462,SHORT
2022-11-12,12:49:20,1716,17118,18463,SHORT
2022-11-12,12:49:21,1714,17117,18466,SHORT
2022-11-12,12:49:22,1722,17124,18469,SHORT
2022-11-12,12:49:23,1714,17129,18473,SHORT
2022-11-12,12:49:24,1715,17130,18474,SHORT
2022-11-12,12:49:25,1725,17137,18470,SHORT
2022-11-12,12:49:26,1720,17138,18471,SHORT
2022-11-12,12:49:27,1721,17138,18471,SHORT
2022-11-12,12:49:28,1739,17133,18469,SHORT
2022-11-12,12:49:29,1743,17139,18475,SHORT
2022-11-12,12:49:30,1740,17142,18473,SHORT
2022-11-12,12:49:31,1742,17147,18479,SHORT
2022-11-12,12:49:32,1733,17143,18477,SHORT
2022-11-12,12:49:33,1717,17139,18475,SHORT
2022-11-12,12:49:34,1711,17133,18469,SHORT
2022-11-12,12:49:35,1724,17130,18470,SHORT
2022-11-12,12:49:36,1712,17131,18471,SHORT
2022-11-12,12:49:37,1719,17125,18467,SHORT
2022-11-12,12:49:38,1717,17133,18474,SHORT
2022-11-12,12:49:39,1732,17139,18480,SHORT
2022-11-12,12:49:40,1713,17134,18476,SHORT
2022-11-12,12:49:41,1724,17133,18471,SHORT
2022-11-12,12:49:42,1738,17133,18476,SHORT
2022-11-12,12:49:43,1734,17131,18475,SHORT
2022-11-12,12:49:44,1732,17137,18469,SHORT
2022-11-12,12:49:45,1734,17131,18466,SHORT
2022-11-12,12:49:46,1743,17138,18462,SHORT
2022-11-12,12:49:47,1754,17138,18459,SHORT
2022-11-12,12:49:48,1760,17146,18466,SHORT
2022-11-12,12:49:49,1763,17150,18466,SHORT
2022-11-12,12:49:50,1769,17145,18461,SHORT
2022-11-12,12:49:51,1771,17151,18468,SHORT
2022-11-12,12:49:52,1773,17148,18469,SHORT
2022-11-12,12:49:53,1773,17155,18466,SHORT
2022-11-12,12:49:54,1772,17163,18474,SHORT
2022-11-12,12:49:55,1784,17167,18473,SHORT
2022-11-12,12:49:56,1782,17167,18481,SHORT
2022-11-12,12:49:57,1788,17165,18487,SHORT
2022-11-12,12:49:58,1790,17170,18482,SHORT
2022-11-12,12:49:59,1801,17168,18482,SHORT
2022-11-12,12:50:00,1818,17168,18480,SHORT
2022-11-12,12:50:01,1827,17162,18479,SHORT
2022-11-12,12:50:02,1840,17170,18475,SHORT
2022-11-12,12:50:03,1824,17164,18478,SHORT
2022-11-12,12:50:04,1813,17161,18481,SHORT
2022-11-12,12:50:05,1831,17167,18480,SHORT
2022-11-12,12:50:06,1819,17169,18488,SHORT
2022-11-12,12:50:07,1804,17163,18485,SHORT
2022-11-12,12:50:08,1815,17171,18486,SHORT
2022-11-12,12:50:09,1800,17179,18484,SHORT
2022-11-12,12:50:10,1797,17175,18487,SHORT
2022-11-12,12:50:11,1788,17182,18494,SHORT
2022-11-12,12:50:12,1800,17189,18497,SHORT
2022-11-12,12:50:13,1792,17189,18495,SHORT
2022-11-12,12:50:14,1809,17191,18497,SHORT
2022-11-12,12:50:15,1790,17189,18503,SHORT
2022-11-12,12:50:16,1785,17196,18502,SHORT
2022-11-12,12:50:17,1781,17198,18510,SHORT
2022-11-12,12:50:18,1775,17193,18513,SHORT
2022-11-12,12:50:20,1789,17188,18516,SHORT
2022-11-12,12:50:21,1791,17182,18517,SHORT
2022-11-12,12:50:22,1788,17177,18521,SHORT
2022-11-12,12:50:23,1779,17175,18525,SHORT
2022-11-12,12:50:24,1790,17182,18533,SHORT
2022-11-12,12:50:25,1786,17181,18538,SHORT
2022-11-12,12:50:26,1783,17185,18537,SHORT
2022-11-12,12:50:27,1771,17181,18545,SHORT
2022-11-12,12:50:28,1772,17179,18541,SHORT
2022-11-12,12:50:29,1783,17175,18537,SHORT
2022-11-12,12:50:30,1794,17170,18534,SHORT
2022-11-12,12:50:31,1778,17175,18537,SHORT
2022-11-12,12:50:32,1780,17172,18538,SHORT
2022-11-12,12:50:33,1790,17178,18537,SHORT
2022-11-12,12:50:34,1810,17175,18531,SHORT
2022-11-12,12:50:35,1797,17179,18530,SHORT
2022-11-12,12:50:36,1803,17177,18529,SHORT
2022-11-12,12:50:37,1822,17185,18536,SHORT
2022-11-12,12:50:38,1802,17182,18536,SHORT
2022-11-12,12:50:39,1817,17181,18537,SHORT
2022-11-12,12:50:40,1798,17189,18535,SHORT
2022-11-12,12:50:41,1790,17187,18532,SHORT
2022-11-12,12:50:42,1802,17194,18527,SHORT
